Model,GPU UUID,Batch,Concurrency,Model Config Path,Instance Group,Satisfies Constraints,GPU Memory Usage (MB),GPU Utilization (%),GPU Power Usage (W)
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,92.2,206.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,92.6,227.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,95.2,209.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,92.6,208.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,95.2,208.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,92.8,206.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,48,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,92.4,204.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,56,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,95.2,208.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,60,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,Yes,22106.1,92.2,207.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,No,22106.1,95.3,208.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,62,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,No,22106.1,92.1,206.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,61,gemma-3-1b-it_tensorrt_llm_bls_config_82,29:GPU,No,22106.1,95.1,208.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,92.4,204.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,92.5,228.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,92.6,207.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,95.1,207.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,92.4,205.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,95.0,209.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,48,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,94.3,208.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,59,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,95.2,209.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,56,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,95.1,210.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,58,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,Yes,22106.1,92.4,207.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,No,22106.1,95.2,207.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,60,gemma-3-1b-it_tensorrt_llm_bls_config_79,28:GPU,No,22106.1,95.0,207.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,94.9,209.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,95.1,233.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,94.9,209.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,95.2,210.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,94.8,208.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,94.8,207.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_106,39:GPU,Yes,22108.2,92.2,206.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,92.5,208.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,95.2,235.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,94.8,210.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,95.2,213.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,95.0,210.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,92.1,207.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_150,55:GPU,Yes,22112.4,92.2,207.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,95.0,206.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,95.2,231.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,92.3,205.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,92.7,209.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,95.1,207.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,92.2,205.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_50,18:GPU,Yes,22104.0,94.9,206.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,92.4,204.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,95.1,230.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,95.0,207.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,95.2,210.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,92.1,205.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,94.8,206.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_53,19:GPU,Yes,22106.1,92.1,205.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,95.1,208.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,95.1,232.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,95.1,207.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,95.3,211.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,95.1,207.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,92.3,201.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_67,25:GPU,Yes,22106.1,95.0,206.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,95.2,208.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,92.5,228.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,94.9,210.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,95.1,209.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,94.9,209.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,92.1,202.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_57,21:GPU,Yes,22106.1,95.2,208.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,95.1,207.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,92.6,228.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,92.2,205.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,95.3,210.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,95.1,208.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,94.9,206.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_71,26:GPU,Yes,22106.1,94.9,209.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,95.2,208.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,95.2,230.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,95.1,207.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,95.1,210.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,94.8,206.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,95.5,206.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_47,17:GPU,Yes,22104.0,95.3,208.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,92.4,208.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,95.2,234.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,94.7,210.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,95.2,212.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,95.1,210.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,92.1,204.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_138,51:GPU,Yes,22112.4,92.1,207.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,95.0,207.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,95.2,231.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,95.1,205.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,92.6,207.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,94.7,205.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,92.4,205.3
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_25,9:GPU,Yes,22104.0,95.0,207.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,92.0,205.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,92.6,227.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,92.5,204.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,92.5,209.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,95.0,208.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,93.2,205.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_59,22:GPU,Yes,22106.1,94.9,208.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,92.5,205.0
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,92.5,228.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,95.1,207.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,95.2,210.8
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,92.3,204.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,92.1,206.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_29,10:GPU,Yes,22104.0,92.5,204.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,94.9,208.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,95.1,234.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,92.2,206.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,95.1,212.6
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,94.8,209.5
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,92.2,205.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_126,47:GPU,Yes,22108.2,95.1,210.1
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,92.5,206.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,95.2,232.7
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,94.9,207.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,95.3,212.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,92.4,205.9
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,95.6,207.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_92,33:GPU,Yes,22106.1,95.2,209.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_23,8:GPU,Yes,22104.0,95.2,208.4
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_23,8:GPU,Yes,22104.0,95.2,232.2
gemma-3-1b-it_tensorrt_llm_bls,GPU-daf97dbd-b56b-dab3-0b2c-c0bf8a309c92,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_23,8:GPU,Yes,22104.0,95.1,208.0
