Model,Batch,Concurrency,Model Config Path,Instance Group,Max Batch Size,Satisfies Constraints,Throughput (infer/sec),p99 Latency (ms),Output Token Throughput (infer/sec)
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,Yes,2.2,889.9,2892.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,Yes,5.4,3653.7,6998.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,Yes,1.1,991.4,1456.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,Yes,5.4,6396.7,7001.1
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,No,5.4,11892.0,7001.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,Yes,4.4,917.0,5679.6
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,Yes,7.8,1919.8,10134.1
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,Yes,8.0,1983.9,10364.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,Yes,2.2,889.9,2893.3
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,Yes,8.0,6921.6,10371.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,Yes,1.1,991.9,1456.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_87,31:GPU,2,No,8.0,10852.1,10371.2
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_11,4:GPU,1,Yes,4.4,917.7,5679.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_11,4:GPU,1,Yes,2.2,891.4,2892.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_11,4:GPU,1,Yes,4.4,1799.5,5700.8
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_11,4:GPU,1,Yes,4.4,3597.8,5699.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_11,4:GPU,1,Yes,1.1,986.9,1455.6
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_11,4:GPU,1,Yes,4.4,7185.1,5701.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,4.4,918.6,5678.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,8.0,1984.5,10370.6
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,7.8,1979.0,10102.7
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,2.2,887.5,2896.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,8.0,5912.6,10387.2
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,1.1,991.3,1457.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_48,17:GPU,2,Yes,8.0,9845.1,10394.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,Yes,4.4,914.6,5650.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,Yes,2.2,888.9,2893.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,Yes,6.3,2785.7,8253.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,Yes,6.3,3720.9,8248.5
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,Yes,1.1,990.0,1459.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,Yes,6.3,6511.6,8250.4
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_18,6:GPU,2,No,6.3,11163.9,8253.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,Yes,4.4,916.5,5642.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,Yes,2.2,891.1,2892.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,Yes,5.4,2741.1,7001.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,Yes,5.4,3659.4,7002.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,Yes,1.1,989.4,1458.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,Yes,5.4,7308.1,7000.5
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_16,5:GPU,2,No,5.4,12798.3,7000.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,Yes,4.3,915.9,5674.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,Yes,7.9,1980.4,10144.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,Yes,8.0,2985.6,10342.1
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,Yes,2.2,888.6,2894.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,Yes,1.1,992.8,1457.6
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,Yes,8.0,9861.7,10387.4
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_110,40:GPU,4,No,8.0,19735.7,10375.0
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,4.3,916.6,5674.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,8.0,1988.9,10351.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,7.8,1977.8,10106.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,2.2,889.3,2893.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,8.0,6903.1,10368.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,1.1,992.5,1456.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_60,22:GPU,2,Yes,8.0,9872.6,10367.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_14,4:GPU,8,Yes,4.3,917.3,5670.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_14,4:GPU,8,Yes,2.2,892.1,2886.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_14,4:GPU,8,Yes,4.4,3599.3,5690.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_14,4:GPU,8,Yes,1.1,991.0,1453.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_14,4:GPU,8,Yes,4.4,7204.9,5690.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_14,4:GPU,8,No,4.4,10796.3,5690.5
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,Yes,4.3,918.1,5670.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,Yes,7.8,1922.6,10144.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,Yes,8.0,2970.7,10354.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,Yes,2.2,890.6,2892.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,Yes,8.0,6919.1,10372.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,Yes,1.1,995.7,1456.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_134,49:GPU,2,No,8.0,13802.1,10368.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,Yes,4.3,918.2,5669.2
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,Yes,7.0,1978.0,9029.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,Yes,2.2,891.7,2885.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,Yes,7.0,4952.5,9035.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,Yes,1.1,992.7,1454.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,Yes,7.0,7920.3,9036.4
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_21,7:GPU,4,No,7.0,11895.3,9033.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,Yes,4.3,918.1,5667.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,Yes,7.8,1842.5,10068.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,Yes,2.2,892.9,2885.8
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,Yes,8.0,6951.1,10316.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,Yes,1.1,992.2,1453.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,No,8.0,12832.2,10370.4
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_46,16:GPU,8,No,8.0,16797.8,10358.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,4.3,918.6,5668.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,7.0,1978.5,9021.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,2.2,894.0,2878.8
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,7.0,2975.5,9023.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,7.0,4962.6,9027.2
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,1.1,996.1,1453.8
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_19,7:GPU,1,Yes,7.0,9917.7,9026.8
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,Yes,4.3,919.1,5660.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,Yes,8.0,1991.4,10352.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,Yes,7.7,1984.3,10020.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,Yes,2.2,891.7,2884.8
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,Yes,1.1,993.6,1454.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,No,8.0,13845.0,10355.0
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_62,22:GPU,8,No,8.0,21598.6,10362.8
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,Yes,4.3,919.2,5534.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,Yes,7.8,1844.4,10067.3
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,Yes,8.0,1983.9,10377.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,Yes,2.2,890.9,2891.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,Yes,1.1,991.2,1457.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,Yes,8.0,9850.1,10393.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_105,38:GPU,4,No,8.0,19674.2,10398.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,Yes,4.3,919.4,5663.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,Yes,7.0,1982.3,9019.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,Yes,2.2,894.3,2881.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,Yes,7.0,5975.0,9016.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,Yes,1.1,990.9,1454.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,Yes,7.0,8934.6,9020.5
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_22,7:GPU,8,No,7.0,13905.0,9020.5
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,Yes,4.3,919.5,5664.3
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,Yes,8.0,1991.0,10332.4
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,Yes,7.9,1981.5,10130.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,Yes,2.2,891.9,2884.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,Yes,1.1,990.9,1453.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,Yes,8.0,7890.7,10354.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_75,27:GPU,2,No,8.0,10855.9,10370.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,Yes,4.3,918.8,5660.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,Yes,7.7,1986.9,9962.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,Yes,2.2,892.2,2885.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,Yes,8.0,3952.3,10327.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,Yes,1.1,992.9,1453.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,No,8.0,10876.9,10354.8
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_125,46:GPU,4,No,8.0,19790.9,10344.0
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,Yes,4.3,919.3,5662.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,Yes,6.3,1865.5,8228.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,Yes,2.2,893.5,2884.3
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,Yes,6.3,2801.7,8225.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,Yes,6.3,5597.6,8229.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,Yes,1.1,991.5,1453.8
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_17,6:GPU,1,No,6.3,10266.8,8226.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,4.3,918.0,5597.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,7.0,1981.1,9015.1
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,2.2,893.6,2883.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,7.0,2980.6,9024.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,7.0,5955.0,9023.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,1.1,994.7,1453.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_20,7:GPU,2,Yes,7.0,9939.3,9017.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_6,3:GPU,2,Yes,2.2,889.0,2893.2
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_6,3:GPU,2,Yes,3.3,1803.0,4308.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_6,3:GPU,2,Yes,1.1,999.7,1456.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_6,3:GPU,2,Yes,3.3,3549.9,4324.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_6,3:GPU,2,Yes,3.3,5340.5,4320.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_6,3:GPU,2,No,3.3,10667.0,4319.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_3,2:GPU,1,Yes,2.2,889.5,2894.8
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_3,2:GPU,1,Yes,2.3,1762.9,2913.1
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_3,2:GPU,1,Yes,1.1,989.5,1457.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_3,2:GPU,1,Yes,2.3,3521.3,2913.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_3,2:GPU,1,Yes,2.2,7040.5,2910.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_4,2:GPU,2,Yes,2.2,889.7,2894.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_4,2:GPU,2,Yes,1.1,990.2,1456.0
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_4,2:GPU,2,Yes,2.2,2642.1,2908.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_4,2:GPU,2,Yes,2.2,4393.0,2911.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_4,2:GPU,2,Yes,2.2,7911.0,2911.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_7,3:GPU,4,Yes,2.2,890.3,2892.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_7,3:GPU,4,Yes,3.3,1795.2,4313.5
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_7,3:GPU,4,Yes,1.1,1003.8,1455.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_7,3:GPU,4,Yes,3.3,3562.9,4320.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_7,3:GPU,4,Yes,3.3,7114.3,4318.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_7,3:GPU,4,No,3.3,11548.3,4321.1
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_8,3:GPU,8,Yes,2.2,891.3,2890.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_8,3:GPU,8,Yes,3.3,1797.3,4309.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_8,3:GPU,8,Yes,1.1,1004.3,1454.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_8,3:GPU,8,Yes,3.3,4442.9,4321.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_8,3:GPU,8,Yes,3.3,8884.1,4319.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_8,3:GPU,8,No,3.3,14211.5,4320.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_9,3:GPU,16,Yes,2.2,891.7,2884.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_9,3:GPU,16,Yes,3.3,1804.5,4300.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_9,3:GPU,16,Yes,1.1,1000.7,1454.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_9,3:GPU,16,Yes,3.3,5341.4,4308.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_9,3:GPU,16,No,3.3,11575.9,4311.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_9,3:GPU,16,No,3.3,15135.9,4313.1
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_5,3:GPU,1,Yes,2.2,892.7,2884.5
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_5,3:GPU,1,Yes,3.3,1795.3,4298.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_5,3:GPU,1,Yes,3.3,2673.8,4310.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_5,3:GPU,1,Yes,1.1,1005.0,1453.1
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_5,3:GPU,1,Yes,3.3,5345.8,4309.1
